SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
43739,8,2011-06-10 00:00:00.000,2011-06-22 00:00:00.000,2011-06-17 00:00:00.000,5,1,SO43739,NULL,10-4030-013563,13563,NULL,10,29262,29262,1,NULL,NULL,139,3578.27,286.2616,89.4568,3953.9884,NULL,9192752e-18f9-4afe-b4da-cfabf0e9f6ce,2011-06-17 00:00:00.000
43740,8,2011-06-10 00:00:00.000,2011-06-22 00:00:00.000,2011-06-17 00:00:00.000,5,1,SO43740,NULL,10-4030-016527,16527,NULL,9,28420,28420,1,18137,834624Vi94036,132,3578.27,286.2616,89.4568,3953.9884,NULL,1242ef55-1fe1-4501-b21b-ca74fc31053c,2011-06-17 00:00:00.000
43741,8,2011-06-11 00:00:00.000,2011-06-23 00:00:00.000,2011-06-18 00:00:00.000,5,1,SO43741,NULL,10-4030-027671,27671,NULL,1,13036,13036,1,4679,530206Vi24524,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,c674c190-0cda-46f5-aac1-a65d9f902572,2011-06-18 00:00:00.000
43742,8,2011-06-11 00:00:00.000,2011-06-23 00:00:00.000,2011-06-18 00:00:00.000,5,1,SO43742,NULL,10-4030-013576,13576,NULL,10,20966,20966,1,17254,932138Vi89574,152,3578.27,286.2616,89.4568,3953.9884,NULL,7b65fbc1-e19b-44ff-b5b3-4999c9f300b6,2011-06-18 00:00:00.000
43743,8,2011-06-11 00:00:00.000,2011-06-23 00:00:00.000,2011-06-18 00:00:00.000,5,1,SO43743,NULL,10-4030-011007,11007,NULL,9,12909,12909,1,1546,1235097Vi7903,145,3399.99,271.9992,84.9998,3756.989,NULL,49ce5dda-33b4-4e30-9945-0f54bb36a823,2011-06-18 00:00:00.000
43744,8,2011-06-11 00:00:00.000,2011-06-23 00:00:00.000,2011-06-18 00:00:00.000,5,1,SO43744,NULL,10-4030-016631,16631,NULL,9,12423,12423,1,12980,635648Vi67147,145,3578.27,286.2616,89.4568,3953.9884,NULL,6f4346c6-953d-4bb5-8508-18f9cf31a83c,2011-06-18 00:00:00.000
43745,8,2011-06-12 00:00:00.000,2011-06-24 00:00:00.000,2011-06-19 00:00:00.000,5,1,SO43745,NULL,10-4030-016514,16514,NULL,9,25018,25018,1,9626,634611Vi49589,158,3578.27,286.2616,89.4568,3953.9884,NULL,f8d467f2-7039-430d-bfaa-3f6d0405fc6f,2011-06-19 00:00:00.000
43746,8,2011-06-12 00:00:00.000,2011-06-24 00:00:00.000,2011-06-19 00:00:00.000,5,1,SO43746,NULL,10-4030-016616,16616,NULL,9,28214,28214,1,5138,434629Vi26884,158,3578.27,286.2616,89.4568,3953.9884,NULL,ce002911-f422-449d-ac95-c542a5553f46,2011-06-19 00:00:00.000
43747,8,2011-06-13 00:00:00.000,2011-06-25 00:00:00.000,2011-06-20 00:00:00.000,5,1,SO43747,NULL,10-4030-027623,27623,NULL,4,27241,27241,1,16044,1230190Vi82952,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,5dc249a1-592c-472e-93b7-e2f26dde5dab,2011-06-20 00:00:00.000
43748,8,2011-06-13 00:00:00.000,2011-06-25 00:00:00.000,2011-06-20 00:00:00.000,5,1,SO43748,NULL,10-4030-027625,27625,NULL,1,16663,16663,1,14948,430191Vi77442,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,5d25e2a5-a4c6-45aa-b388-9bd83769a2af,2011-06-20 00:00:00.000
43749,8,2011-06-13 00:00:00.000,2011-06-25 00:00:00.000,2011-06-20 00:00:00.000,5,1,SO43749,NULL,10-4030-027636,27636,NULL,1,17878,17878,1,12504,130192Vi64692,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,6c9f6457-1494-4c6c-8f57-3da2505d2bf6,2011-06-20 00:00:00.000
43750,8,2011-06-13 00:00:00.000,2011-06-25 00:00:00.000,2011-06-20 00:00:00.000,5,1,SO43750,NULL,10-4030-011591,11591,NULL,7,26694,26694,1,15541,1131100Vi80273,177,3578.27,286.2616,89.4568,3953.9884,NULL,9f5b2b08-c237-4691-b757-a5d15970a6dc,2011-06-20 00:00:00.000
43751,8,2011-06-13 00:00:00.000,2011-06-25 00:00:00.000,2011-06-20 00:00:00.000,5,1,SO43751,NULL,10-4030-011592,11592,NULL,7,17421,17421,1,711,331101Vi3645,177,3578.27,286.2616,89.4568,3953.9884,NULL,becfdfc1-4e38-4250-9ed8-5f88282865f8,2011-06-20 00:00:00.000
43752,8,2011-06-13 00:00:00.000,2011-06-25 00:00:00.000,2011-06-20 00:00:00.000,5,1,SO43752,NULL,10-4030-013265,13265,NULL,8,25970,25970,1,2736,731107Vi14233,175,3578.27,286.2616,89.4568,3953.9884,NULL,3c3ce19a-5eb4-4a2b-931e-bd2a65334f12,2011-06-20 00:00:00.000
43753,8,2011-06-13 00:00:00.000,2011-06-25 00:00:00.000,2011-06-20 00:00:00.000,5,1,SO43753,NULL,10-4030-016482,16482,NULL,9,19434,19434,1,7588,734604Vi39312,171,3578.27,286.2616,89.4568,3953.9884,NULL,e133a699-6529-4494-80f0-c700a193585d,2011-06-20 00:00:00.000
43754,8,2011-06-14 00:00:00.000,2011-06-26 00:00:00.000,2011-06-21 00:00:00.000,5,1,SO43754,NULL,10-4030-027617,27617,NULL,1,18700,18700,1,9734,630188Vi50171,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,86b0c2b9-6abd-4b69-9c76-2b702b604d77,2011-06-21 00:00:00.000
43755,8,2011-06-14 00:00:00.000,2011-06-26 00:00:00.000,2011-06-21 00:00:00.000,5,1,SO43755,NULL,10-4030-027670,27670,NULL,4,21785,21785,1,14614,1030205Vi75785,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,98337979-2598-4e10-8666-4823d1eb0564,2011-06-21 00:00:00.000
43756,8,2011-06-14 00:00:00.000,2011-06-26 00:00:00.000,2011-06-21 00:00:00.000,5,1,SO43756,NULL,10-4030-019941,19941,NULL,10,12565,12565,1,9528,830399Vi49119,191,699.0982,55.9279,17.4775,772.5036,NULL,6d3ee374-d017-4007-9ba3-8966f2b3cd00,2011-06-21 00:00:00.000
43757,8,2011-06-14 00:00:00.000,2011-06-26 00:00:00.000,2011-06-21 00:00:00.000,5,1,SO43757,NULL,10-4030-011017,11017,NULL,9,11541,11541,1,12801,635102Vi66203,184,3374.99,269.9992,84.3748,3729.364,NULL,238fd676-5c9c-44a6-8c10-f890887887b6,2011-06-21 00:00:00.000
43758,8,2011-06-15 00:00:00.000,2011-06-27 00:00:00.000,2011-06-22 00:00:00.000,5,1,SO43758,NULL,10-4030-027646,27646,NULL,4,14400,14400,1,17093,1230195Vi88773,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,c54ab7fa-b136-4954-9e52-ed8283e91460,2011-06-22 00:00:00.000
43759,8,2011-06-15 00:00:00.000,2011-06-27 00:00:00.000,2011-06-22 00:00:00.000,5,1,SO43759,NULL,10-4030-013257,13257,NULL,8,21516,21516,1,11314,132135Vi58334,201,3578.27,286.2616,89.4568,3953.9884,NULL,12c67787-b108-41bc-8ead-7241e2fe1f14,2011-06-22 00:00:00.000
43760,8,2011-06-15 00:00:00.000,2011-06-27 00:00:00.000,2011-06-22 00:00:00.000,5,1,SO43760,NULL,10-4030-016352,16352,NULL,9,11694,11694,1,7485,234603Vi38778,197,3578.27,286.2616,89.4568,3953.9884,NULL,ff8ed378-d791-4029-a332-0b0ad2751cb1,2011-06-22 00:00:00.000
43761,8,2011-06-15 00:00:00.000,2011-06-27 00:00:00.000,2011-06-22 00:00:00.000,5,1,SO43761,NULL,10-4030-016493,16493,NULL,9,24449,24449,1,11678,434607Vi60395,197,3578.27,286.2616,89.4568,3953.9884,NULL,d8d63fcb-ca38-41d2-bbee-add8bdc7a11a,2011-06-22 00:00:00.000
43762,8,2011-06-16 00:00:00.000,2011-06-28 00:00:00.000,2011-06-23 00:00:00.000,5,1,SO43762,NULL,10-4030-027578,27578,NULL,4,19011,19011,1,4503,930287Vi23588,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,587a050c-626f-4d69-a5ac-5e4cf662a13b,2011-06-23 00:00:00.000
43763,8,2011-06-16 00:00:00.000,2011-06-28 00:00:00.000,2011-06-23 00:00:00.000,5,1,SO43763,NULL,10-4030-016525,16525,NULL,9,13961,13961,1,17110,934622Vi88860,210,3578.27,286.2616,89.4568,3953.9884,NULL,1f38b7d0-0c7a-4e66-abc4-91d79143f276,2011-06-23 00:00:00.000
43764,8,2011-06-16 00:00:00.000,2011-06-28 00:00:00.000,2011-06-23 00:00:00.000,5,1,SO43764,NULL,10-4030-016612,16612,NULL,9,18740,18740,1,10644,334628Vi54854,210,3578.27,286.2616,89.4568,3953.9884,NULL,4b61937a-7e76-4f51-94ad-20784258e473,2011-06-23 00:00:00.000
43765,8,2011-06-16 00:00:00.000,2011-06-28 00:00:00.000,2011-06-23 00:00:00.000,5,1,SO43765,NULL,10-4030-011010,11010,NULL,9,15412,15412,1,10245,535100Vi52885,210,3399.99,271.9992,84.9998,3756.989,NULL,41a0f8e4-d228-441f-97d3-e7e4a6de042c,2011-06-23 00:00:00.000
43766,8,2011-06-17 00:00:00.000,2011-06-29 00:00:00.000,2011-06-24 00:00:00.000,5,1,SO43766,NULL,10-4030-016518,16518,NULL,9,26446,26446,1,10469,834615Vi53986,223,3578.27,286.2616,89.4568,3953.9884,NULL,bcb28f9b-69d0-4fbe-aa8a-6b4cda8e7bfe,2011-06-24 00:00:00.000
43767,8,2011-06-17 00:00:00.000,2011-06-29 00:00:00.000,2011-06-24 00:00:00.000,5,1,SO43767,NULL,10-4030-011001,11001,NULL,9,14489,14489,1,8810,235091Vi45462,223,3374.99,269.9992,84.3748,3729.364,NULL,bf2e1105-44c2-422f-92e8-59c575bf2652,2011-06-24 00:00:00.000
43768,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43768,NULL,10-4030-027649,27649,NULL,1,24209,24209,1,18040,830196Vi93642,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,534c4daf-51fe-47d6-b58a-35358bbad410,2011-06-25 00:00:00.000
43769,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43769,NULL,10-4030-021659,21659,NULL,6,12365,12365,1,7388,1030286Vi38309,238,3578.27,286.2616,89.4568,3953.9884,NULL,ec7c8a6c-120c-4025-b230-52e48b27fdad,2011-06-25 00:00:00.000
43770,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43770,NULL,10-4030-027614,27614,NULL,1,21039,21039,1,16136,230296Vi83473,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,7d3ce5fa-5b2a-4d88-a33c-72efcc5aec8a,2011-06-25 00:00:00.000
43771,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43771,NULL,10-4030-014559,14559,NULL,4,21657,21657,1,16934,633795Vi87782,NULL,699.0982,55.9279,17.4775,772.5036,NULL,45081816-b4d2-42d5-b761-84f1157dfd31,2011-06-25 00:00:00.000
43772,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43772,NULL,10-4030-016524,16524,NULL,9,15700,15700,1,12834,334621Vi66368,236,3578.27,286.2616,89.4568,3953.9884,NULL,877a235b-c962-4f16-ba92-48ae4c8e5e5b,2011-06-25 00:00:00.000
43773,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43773,NULL,10-4030-016526,16526,NULL,9,19998,19998,1,19057,534623Vi99022,236,3578.27,286.2616,89.4568,3953.9884,NULL,f49bc13f-8993-4042-9b85-8f671b1e15f0,2011-06-25 00:00:00.000
43774,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43774,NULL,10-4030-016348,16348,NULL,9,20184,20184,1,1311,434719Vi6675,236,3578.27,286.2616,89.4568,3953.9884,NULL,3c2f2cf6-d381-4233-a5a7-dd2a2e31a503,2011-06-25 00:00:00.000
43775,8,2011-06-18 00:00:00.000,2011-06-30 00:00:00.000,2011-06-25 00:00:00.000,5,1,SO43775,NULL,10-4030-011027,11027,NULL,9,14561,14561,1,6918,535106Vi36020,236,3399.99,271.9992,84.9998,3756.989,NULL,64bec07c-2d34-4360-97f9-aab1d4ec53f5,2011-06-25 00:00:00.000
43776,8,2011-06-19 00:00:00.000,2011-07-01 00:00:00.000,2011-06-26 00:00:00.000,5,1,SO43776,NULL,10-4030-013260,13260,NULL,8,15402,15402,1,10653,1231103Vi54892,253,3578.27,286.2616,89.4568,3953.9884,NULL,7d468137-4412-4bde-bc27-ea17d07bb01e,2011-06-26 00:00:00.000
43777,8,2011-06-19 00:00:00.000,2011-07-01 00:00:00.000,2011-06-26 00:00:00.000,5,1,SO43777,NULL,10-4030-016515,16515,NULL,9,24873,24873,1,1850,734612Vi9613,249,3578.27,286.2616,89.4568,3953.9884,NULL,764526c9-3393-4b23-850d-f744944c00d3,2011-06-26 00:00:00.000
43778,8,2011-06-19 00:00:00.000,2011-07-01 00:00:00.000,2011-06-26 00:00:00.000,5,1,SO43778,NULL,10-4030-011018,11018,NULL,9,16433,16433,1,9930,735103Vi51096,249,3399.99,271.9992,84.9998,3756.989,NULL,2226d4b2-38a6-4f18-9925-77f36f8902e2,2011-06-26 00:00:00.000
43779,8,2011-06-19 00:00:00.000,2011-07-01 00:00:00.000,2011-06-26 00:00:00.000,5,1,SO43779,NULL,10-4030-025252,25252,NULL,9,20850,20850,1,6901,235427Vi35948,249,699.0982,55.9279,17.4775,772.5036,NULL,6628447b-1958-48bf-b611-60b751fa8daf,2011-06-26 00:00:00.000
43780,8,2011-06-20 00:00:00.000,2011-07-02 00:00:00.000,2011-06-27 00:00:00.000,5,1,SO43780,NULL,10-4030-011599,11599,NULL,7,25850,25850,1,17097,131108Vi88806,268,3578.27,286.2616,89.4568,3953.9884,NULL,8450af5f-35e8-4085-a27f-7bd68a1393ac,2011-06-27 00:00:00.000
43781,8,2011-06-20 00:00:00.000,2011-07-02 00:00:00.000,2011-06-27 00:00:00.000,5,1,SO43781,NULL,10-4030-016495,16495,NULL,9,22857,22857,1,5269,634609Vi27549,262,3578.27,286.2616,89.4568,3953.9884,NULL,4bf0100b-0cc1-4faf-ace2-1a0a6748aad6,2011-06-27 00:00:00.000
43782,8,2011-06-20 00:00:00.000,2011-07-02 00:00:00.000,2011-06-27 00:00:00.000,5,1,SO43782,NULL,10-4030-016516,16516,NULL,9,13386,13386,1,9916,1034613Vi51017,262,3578.27,286.2616,89.4568,3953.9884,NULL,82648ec2-cf59-46f6-8f89-434ed5e035fb,2011-06-27 00:00:00.000
43783,8,2011-06-20 00:00:00.000,2011-07-02 00:00:00.000,2011-06-27 00:00:00.000,5,1,SO43783,NULL,10-4030-016620,16620,NULL,9,26601,26601,1,4651,934630Vi24399,262,3578.27,286.2616,89.4568,3953.9884,NULL,4b963ee6-0b6e-4ad5-b778-a24757b6c1f2,2011-06-27 00:00:00.000
43784,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43784,NULL,10-4030-027667,27667,NULL,4,12491,12491,1,15794,1030202Vi81657,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8d7e4809-df6b-4b89-b92f-724ffb2be7a2,2011-06-28 00:00:00.000
43785,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43785,NULL,10-4030-011601,11601,NULL,7,17236,17236,1,3584,931114Vi18886,281,3578.27,286.2616,89.4568,3953.9884,NULL,3a9346f3-f9b0-4446-b336-82767fda4371,2011-06-28 00:00:00.000
43786,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43786,NULL,10-4030-011607,11607,NULL,7,23683,23683,1,12315,931126Vi63695,281,3578.27,286.2616,89.4568,3953.9884,NULL,24838e6c-11c1-4547-b8d8-1049db94d2fb,2011-06-28 00:00:00.000
43787,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43787,NULL,10-4030-029385,29385,NULL,8,29348,29348,1,NULL,NULL,279,3399.99,271.9992,84.9998,3756.989,NULL,aba30b1e-af5f-460f-bb5e-52c6e25ede27,2011-06-28 00:00:00.000
43788,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43788,NULL,10-4030-011239,11239,NULL,10,25489,25489,1,2999,431737Vi15728,282,3374.99,269.9992,84.3748,3729.364,NULL,c9b98e5b-98cb-43f1-9e12-d2256911f81b,2011-06-28 00:00:00.000
43789,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43789,NULL,10-4030-025865,25865,NULL,1,21950,21950,1,13143,133257Vi68106,NULL,3374.99,269.9992,84.3748,3729.364,NULL,285d40c2-49e7-479c-966b-433b1bd5c02e,2011-06-28 00:00:00.000
43790,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43790,NULL,10-4030-025857,25857,NULL,1,21871,21871,1,2574,733374Vi13410,NULL,3399.99,271.9992,84.9998,3756.989,NULL,82da4f92-6e7b-4c70-8031-825e4d6db3b4,2011-06-28 00:00:00.000
43791,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43791,NULL,10-4030-016484,16484,NULL,9,11580,11580,1,2480,534606Vi12914,275,3578.27,286.2616,89.4568,3953.9884,NULL,7ecb76e0-86ae-403f-a10f-ba291a9a2284,2011-06-28 00:00:00.000
43792,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43792,NULL,10-4030-016623,16623,NULL,9,14105,14105,1,3696,334631Vi19512,275,3578.27,286.2616,89.4568,3953.9884,NULL,ce94c6ef-ff67-4604-96b0-009272603cf3,2011-06-28 00:00:00.000
43793,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43793,NULL,10-4030-011000,11000,NULL,9,22601,22601,1,11981,735090Vi61907,275,3399.99,271.9992,84.9998,3756.989,NULL,a95bfafe-7543-43f7-a890-9ad41d4e6e5e,2011-06-28 00:00:00.000
43794,8,2011-06-21 00:00:00.000,2011-07-03 00:00:00.000,2011-06-28 00:00:00.000,5,1,SO43794,NULL,10-4030-011029,11029,NULL,9,24713,24713,1,103,735108Vi576,275,3399.99,271.9992,84.9998,3756.989,NULL,b98f56bd-5532-4fea-a8fc-8011ecd96a07,2011-06-28 00:00:00.000
43795,8,2011-06-22 00:00:00.000,2011-07-04 00:00:00.000,2011-06-29 00:00:00.000,5,1,SO43795,NULL,10-4030-027615,27615,NULL,4,12290,12290,1,10180,330297Vi52533,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1ab2b20a-6bc9-4097-b380-489fafdd1ad0,2011-06-29 00:00:00.000
43796,8,2011-06-22 00:00:00.000,2011-07-04 00:00:00.000,2011-06-29 00:00:00.000,5,1,SO43796,NULL,10-4030-017956,17956,NULL,7,11860,11860,1,14408,630398Vi74678,294,699.0982,55.9279,17.4775,772.5036,NULL,8ecc65d3-f694-4491-aeed-ad3891f0b85a,2011-06-29 00:00:00.000
43797,8,2011-06-22 00:00:00.000,2011-07-04 00:00:00.000,2011-06-29 00:00:00.000,5,1,SO43797,NULL,10-4030-016345,16345,NULL,9,11578,11578,1,3803,533967Vi20009,288,3578.27,286.2616,89.4568,3953.9884,NULL,748920de-6c71-45ca-a71a-417de701b2e2,2011-06-29 00:00:00.000
43798,8,2011-06-22 00:00:00.000,2011-07-04 00:00:00.000,2011-06-29 00:00:00.000,5,1,SO43798,NULL,10-4030-016521,16521,NULL,9,17493,17493,1,15729,434618Vi81298,288,3578.27,286.2616,89.4568,3953.9884,NULL,9bc36686-9653-4d73-91d7-420cd2c8f112,2011-06-29 00:00:00.000
43799,8,2011-06-22 00:00:00.000,2011-07-04 00:00:00.000,2011-06-29 00:00:00.000,5,1,SO43799,NULL,10-4030-016636,16636,NULL,9,23813,23813,1,10936,534635Vi56412,288,3578.27,286.2616,89.4568,3953.9884,NULL,251a8221-64ec-4c45-82fb-73693071529b,2011-06-29 00:00:00.000
43800,8,2011-06-23 00:00:00.000,2011-07-05 00:00:00.000,2011-06-30 00:00:00.000,5,1,SO43800,NULL,10-4030-021710,21710,NULL,6,16244,16244,1,1500,830289Vi7733,303,3578.27,286.2616,89.4568,3953.9884,NULL,46cd4997-1031-482b-8eab-4f1fecccbee1,2011-06-30 00:00:00.000
43801,8,2011-06-23 00:00:00.000,2011-07-05 00:00:00.000,2011-06-30 00:00:00.000,5,1,SO43801,NULL,10-4030-013583,13583,NULL,10,22676,22676,1,10067,331102Vi51847,308,3578.27,286.2616,89.4568,3953.9884,NULL,4449b819-b1d7-4d26-9e9f-209763605dc7,2011-06-30 00:00:00.000
43802,8,2011-06-23 00:00:00.000,2011-07-05 00:00:00.000,2011-06-30 00:00:00.000,5,1,SO43802,NULL,10-4030-011593,11593,NULL,7,15981,15981,1,15557,531106Vi80372,307,3578.27,286.2616,89.4568,3953.9884,NULL,d47fad1f-32bc-4b93-b73e-b1c4ba087c07,2011-06-30 00:00:00.000
43803,8,2011-06-24 00:00:00.000,2011-07-06 00:00:00.000,2011-07-01 00:00:00.000,5,1,SO43803,NULL,10-4030-021741,21741,NULL,6,17092,17092,1,2467,1230187Vi12850,316,3578.27,286.2616,89.4568,3953.9884,NULL,6aadd0b2-fa38-4d83-aae4-97ec98176f3e,2011-07-01 00:00:00.000
43804,8,2011-06-24 00:00:00.000,2011-07-06 00:00:00.000,2011-07-01 00:00:00.000,5,1,SO43804,NULL,10-4030-013585,13585,NULL,10,18048,18048,1,13404,731109Vi69430,321,3578.27,286.2616,89.4568,3953.9884,NULL,6fad5fb1-7720-412a-a592-65571a39ae76,2011-07-01 00:00:00.000
43805,8,2011-06-24 00:00:00.000,2011-07-06 00:00:00.000,2011-07-01 00:00:00.000,5,1,SO43805,NULL,10-4030-014510,14510,NULL,1,26084,26084,1,7010,433792Vi36450,NULL,699.0982,55.9279,17.4775,772.5036,NULL,72c04df5-3142-48ed-acc0-ccb70a73d834,2011-07-01 00:00:00.000
43806,8,2011-06-24 00:00:00.000,2011-07-06 00:00:00.000,2011-07-01 00:00:00.000,5,1,SO43806,NULL,10-4030-016523,16523,NULL,9,26735,26735,1,15755,1234620Vi81457,314,3578.27,286.2616,89.4568,3953.9884,NULL,0b7ff8b1-1333-4566-b764-b821f8584117,2011-07-01 00:00:00.000
43807,8,2011-06-25 00:00:00.000,2011-07-07 00:00:00.000,2011-07-02 00:00:00.000,5,1,SO43807,NULL,10-4030-011611,11611,NULL,7,15499,15499,1,16891,1231127Vi87546,333,3578.27,286.2616,89.4568,3953.9884,NULL,c701e2a6-d540-4c85-984b-f3ca5ba217bd,2011-07-02 00:00:00.000
43808,8,2011-06-25 00:00:00.000,2011-07-07 00:00:00.000,2011-07-02 00:00:00.000,5,1,SO43808,NULL,10-4030-013259,13259,NULL,8,24940,24940,1,10353,932137Vi53430,331,3578.27,286.2616,89.4568,3953.9884,NULL,c1778314-2ee3-45f6-8c55-64c6257d3d3a,2011-07-02 00:00:00.000
43809,8,2011-06-25 00:00:00.000,2011-07-07 00:00:00.000,2011-07-02 00:00:00.000,5,1,SO43809,NULL,10-4030-016350,16350,NULL,9,12891,12891,1,14752,134601Vi76444,327,3578.27,286.2616,89.4568,3953.9884,NULL,b22487ba-5f20-4a95-ae2e-41fc13e6ac57,2011-07-02 00:00:00.000
43810,8,2011-06-25 00:00:00.000,2011-07-07 00:00:00.000,2011-07-02 00:00:00.000,5,1,SO43810,NULL,10-4030-011004,11004,NULL,9,20971,20971,1,12777,835094Vi66068,327,3399.99,271.9992,84.9998,3756.989,NULL,d09fe167-a2d8-4572-b5a8-19230e99122b,2011-07-02 00:00:00.000
43811,8,2011-06-25 00:00:00.000,2011-07-07 00:00:00.000,2011-07-02 00:00:00.000,5,1,SO43811,NULL,10-4030-011026,11026,NULL,9,11877,11877,1,8888,1235105Vi45830,327,3399.99,271.9992,84.9998,3756.989,NULL,179e2f72-6928-43d5-b276-1f8b41226cd6,2011-07-02 00:00:00.000
43812,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43812,NULL,10-4030-027662,27662,NULL,4,13852,13852,1,7442,930198Vi38606,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2b214c28-8a52-4e8f-9d82-3049bf3795d1,2011-07-03 00:00:00.000
43813,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43813,NULL,10-4030-028390,28390,NULL,7,16896,16896,1,10022,431738Vi51601,346,3374.99,269.9992,84.3748,3729.364,NULL,c609e786-5b77-48e3-a1c8-77355f5ded15,2011-07-03 00:00:00.000
43814,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43814,NULL,10-4030-025866,25866,NULL,1,21939,21939,1,1085,833258Vi5404,NULL,3374.99,269.9992,84.3748,3729.364,NULL,7bd75954-ec0d-4e4e-8629-2aa050a69cac,2011-07-03 00:00:00.000
43815,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43815,NULL,10-4030-016494,16494,NULL,9,15915,15915,1,12070,734608Vi62400,340,3578.27,286.2616,89.4568,3953.9884,NULL,f6a9d942-b3b4-463b-aaaf-af1eab874361,2011-07-03 00:00:00.000
43816,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43816,NULL,10-4030-016496,16496,NULL,9,21277,21277,1,14211,734610Vi73710,340,3578.27,286.2616,89.4568,3953.9884,NULL,2ab57617-a5a4-48a2-aca6-655c0bd30891,2011-07-03 00:00:00.000
43817,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43817,NULL,10-4030-016519,16519,NULL,9,12674,12674,1,10904,634616Vi56238,340,3578.27,286.2616,89.4568,3953.9884,NULL,1da0a907-765d-4381-ba2c-9de4cbe351ad,2011-07-03 00:00:00.000
43818,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43818,NULL,10-4030-016528,16528,NULL,9,16539,16539,1,13485,134625Vi69865,340,3578.27,286.2616,89.4568,3953.9884,NULL,65ab0abd-7b92-4af2-9328-defbbc4fd3b7,2011-07-03 00:00:00.000
43819,8,2011-06-26 00:00:00.000,2011-07-08 00:00:00.000,2011-07-03 00:00:00.000,5,1,SO43819,NULL,10-4030-011006,11006,NULL,9,15264,15264,1,5054,935096Vi26471,340,3399.99,271.9992,84.9998,3756.989,NULL,7c99df39-c367-4af3-9965-85a32d80670d,2011-07-03 00:00:00.000
43820,8,2011-06-27 00:00:00.000,2011-07-09 00:00:00.000,2011-07-04 00:00:00.000,5,1,SO43820,NULL,10-4030-027651,27651,NULL,4,24200,24200,1,12947,330197Vi66982,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,9c319187-6716-4b90-a514-782948ebcc38,2011-07-04 00:00:00.000
